Context,Target,Images,Labels
"at((3, 7),_u0). at((5, 2),_u1). at((0, 3),_u2). at((6, 0),_u3). at((7, 3),_u4). at((0, 2),_u5). at((4, 5),_u6). at((0, 4),_u7). at((2, 6),_u8). at((1, 4),_u9).",sat.,"[26733, 27786, 29523, 19901, 29578, 32507, 19917, 29530, 26740, 32511]","[2, 3, 4, 1, 0, 5, 1, 4, 2, 5]"
"at((4, 6),_u0). at((7, 5),_u1). at((3, 0),_u2). at((6, 2),_u3). at((1, 1),_u4). at((0, 4),_u5). at((4, 3),_u6). at((4, 7),_u7). at((2, 4),_u8).",sat.,"[29538, 27795, 19918, 26741, 32519, 29579, 27803, 29542, 29585]","[4, 3, 1, 2, 5, 0, 3, 4, 0]"
"at((7, 2),_u0). at((4, 2),_u1). at((3, 0),_u2). at((5, 6),_u3). at((2, 5),_u4). at((4, 4),_u5). at((4, 0),_u6).",sat.,"[29549, 27804, 32533, 26751, 19937, 29599, 27828]","[4, 3, 5, 2, 1, 0, 3]"
"at((3, 3),_u0). at((0, 2),_u1). at((5, 4),_u2). at((7, 0),_u3). at((1, 7),_u4). at((4, 7),_u5). at((7, 4),_u6). at((4, 1),_u7). at((4, 0),_u8). at((7, 6),_u9). at((2, 5),_u10).",sat.,"[26770, 19940, 29614, 32537, 27835, 29550, 29621, 32547, 27838, 29558, 26779]","[2, 1, 0, 5, 3, 4, 0, 5, 3, 4, 2]"
"at((4, 3),_u0). at((6, 4),_u1). at((3, 5),_u2). at((6, 5),_u3). at((1, 2),_u4). at((7, 1),_u5). at((0, 6),_u6). at((5, 0),_u7). at((0, 5),_u8). at((0, 0),_u9).",sat.,"[26782, 27840, 32548, 29561, 19955, 29623, 27847, 32566, 29566, 29664]","[2, 3, 5, 4, 1, 0, 3, 5, 4, 0]"
"at((6, 6),_u0). at((2, 5),_u1). at((6, 4),_u2). at((6, 1),_u3). at((1, 3),_u4). at((4, 7),_u5). at((5, 1),_u6). at((6, 5),_u7). at((2, 0),_u8). at((7, 2),_u9).",sat.,"[27856, 29676, 32567, 29574, 19966, 26788, 27861, 29577, 29677, 26794]","[3, 0, 5, 4, 1, 2, 3, 4, 0, 2]"
"at((2, 2),_u0). at((0, 6),_u1). at((6, 4),_u2). at((1, 0),_u3). at((5, 2),_u4). at((2, 6),_u5). at((2, 3),_u6). at((4, 6),_u7). at((5, 5),_u8). at((3, 1),_u9). at((7, 2),_u10).",sat.,"[32570, 29584, 26800, 19968, 27866, 29684, 27870, 32582, 29588, 26817, 29695]","[5, 4, 2, 1, 3, 0, 3, 5, 4, 2, 0]"
"at((0, 4),_u0). at((2, 5),_u1). at((6, 3),_u2). at((7, 3),_u3). at((1, 7),_u4). at((2, 3),_u5). at((6, 6),_u6). at((3, 0),_u7). at((4, 2),_u8). at((2, 1),_u9).",sat.,"[26821, 29704, 32585, 29590, 19991, 27899, 29593, 26850, 19997, 32598]","[2, 0, 5, 4, 1, 3, 4, 2, 1, 5]"
"at((2, 4),_u0). at((2, 3),_u1). at((3, 7),_u2). at((4, 4),_u3). at((7, 3),_u4). at((1, 6),_u5). at((0, 3),_u6). at((7, 1),_u7).",sat.,"[27917, 32600, 26863, 29706, 29600, 20018, 32603, 29713]","[3, 5, 2, 0, 4, 1, 5, 0]"
"at((6, 7),_u0). at((7, 0),_u1). at((2, 6),_u2). at((5, 1),_u3). at((2, 2),_u4). at((0, 2),_u5). at((4, 4),_u6). at((3, 5),_u7). at((1, 0),_u8). at((0, 0),_u9). at((7, 2),_u10).",sat.,"[20027, 27930, 29606, 26875, 29718, 32614, 29617, 26883, 27937, 32616, 29732]","[1, 3, 4, 2, 0, 5, 4, 2, 3, 5, 0]"
"at((7, 4),_u0). at((4, 5),_u1). at((3, 3),_u2). at((0, 7),_u3). at((6, 2),_u4). at((2, 0),_u5). at((7, 6),_u6).",sat.,"[32646, 29736, 20036, 29631, 26888, 27946, 29750]","[5, 0, 1, 4, 2, 3, 0]"
"at((7, 3),_u0). at((6, 0),_u1). at((5, 7),_u2). at((7, 0),_u3). at((3, 2),_u4). at((0, 4),_u5). at((1, 6),_u6). at((4, 5),_u7). at((3, 3),_u8). at((3, 0),_u9).",sat.,"[29755, 32659, 26899, 29638, 27960, 20041, 26907, 20045, 32671, 27977]","[0, 5, 2, 4, 3, 1, 2, 1, 5, 3]"
"at((2, 0),_u0). at((3, 7),_u1). at((0, 5),_u2). at((7, 1),_u3). at((5, 4),_u4). at((3, 3),_u5). at((1, 2),_u6). at((0, 7),_u7). at((6, 6),_u8).",sat.,"[26922, 27987, 32674, 29645, 20046, 29772, 20047, 27988, 29805]","[2, 3, 5, 4, 1, 0, 1, 3, 0]"
"at((2, 6),_u0). at((7, 3),_u1). at((1, 2),_u2). at((0, 0),_u3). at((5, 7),_u4). at((4, 1),_u5). at((7, 2),_u6). at((3, 4),_u7). at((3, 2),_u8).",sat.,"[28006, 32684, 29809, 20052, 29683, 26927, 32686, 29848, 29688]","[3, 5, 0, 1, 4, 2, 5, 0, 4]"
"at((4, 3),_u0). at((7, 7),_u1). at((6, 5),_u2). at((0, 6),_u3). at((1, 4),_u4). at((6, 0),_u5). at((3, 0),_u6). at((1, 5),_u7). at((4, 5),_u8). at((6, 2),_u9).",sat.,"[32697, 20058, 29860, 26932, 28026, 29690, 32698, 29692, 28031, 29862]","[5, 1, 0, 2, 3, 4, 5, 4, 3, 0]"
"at((6, 7),_u0). at((5, 7),_u1). at((6, 1),_u2). at((0, 0),_u3). at((4, 2),_u4). at((7, 3),_u5). at((3, 6),_u6).",sat.,"[29703, 32699, 29869, 28032, 20064, 26941, 26956]","[4, 5, 0, 3, 1, 2, 2]"
"at((0, 5),_u0). at((7, 6),_u1). at((6, 0),_u2). at((5, 2),_u3). at((1, 0),_u4). at((1, 1),_u5). at((2, 4),_u6). at((4, 6),_u7). at((1, 7),_u8). at((4, 0),_u9).",sat.,"[26974, 29873, 32702, 20066, 29721, 28037, 26994, 32707, 29887, 28075]","[2, 0, 5, 1, 4, 3, 2, 5, 0, 3]"
"at((6, 6),_u0). at((5, 1),_u1). at((3, 0),_u2). at((2, 5),_u3). at((6, 4),_u4). at((1, 7),_u5). at((1, 2),_u6). at((4, 6),_u7).",sat.,"[32711, 29895, 27010, 20070, 29739, 28107, 29742, 29903]","[5, 0, 2, 1, 4, 3, 4, 0]"
"at((4, 0),_u0). at((1, 6),_u1). at((7, 1),_u2). at((4, 2),_u3). at((7, 2),_u4). at((0, 3),_u5). at((5, 5),_u6). at((2, 4),_u7).",sat.,"[29907, 20083, 28111, 32720, 29744, 27026, 20094, 27033]","[0, 1, 3, 5, 4, 2, 1, 2]"
"at((1, 6),_u0). at((5, 7),_u1). at((0, 2),_u2). at((4, 1),_u3). at((7, 1),_u4). at((6, 5),_u5). at((3, 5),_u6). at((5, 5),_u7).",sat.,"[20108, 32724, 27052, 29747, 29918, 28119, 29925, 32737]","[1, 5, 2, 4, 0, 3, 0, 5]"
"at((5, 3),_u0). at((1, 5),_u1). at((2, 3),_u2). at((7, 2),_u3). at((4, 7),_u4). at((4, 0),_u5). at((6, 6),_u6). at((2, 0),_u7). at((0, 3),_u8). at((0, 7),_u9). at((3, 1),_u10).",sat.,"[29926, 27073, 28123, 20131, 32748, 29754, 20132, 29761, 29934, 32750, 27093]","[0, 2, 3, 1, 5, 4, 1, 4, 0, 5, 2]"
"at((5, 7),_u0). at((4, 3),_u1). at((1, 5),_u2). at((6, 7),_u3). at((7, 7),_u4). at((2, 0),_u5). at((6, 4),_u6). at((1, 7),_u7). at((0, 1),_u8). at((7, 2),_u9). at((3, 7),_u10).",sat.,"[29764, 20135, 29937, 32755, 28132, 27108, 29985, 29767, 27113, 28137, 32757]","[4, 1, 0, 5, 3, 2, 0, 4, 2, 3, 5]"
"at((0, 5),_u0). at((3, 2),_u1). at((5, 0),_u2). at((6, 7),_u3). at((5, 3),_u4). at((1, 3),_u5). at((5, 1),_u6). at((2, 0),_u7). at((3, 6),_u8). at((7, 4),_u9). at((3, 3),_u10).",sat.,"[27120, 32758, 29779, 20143, 29994, 28157, 32788, 30009, 28171, 20146, 29788]","[2, 5, 4, 1, 0, 3, 5, 0, 3, 1, 4]"
"at((6, 6),_u0). at((4, 7),_u1). at((1, 0),_u2). at((5, 2),_u3). at((3, 4),_u4). at((0, 5),_u5). at((7, 1),_u6). at((1, 2),_u7).",sat.,"[32815, 28174, 29792, 30034, 27122, 20163, 20177, 32822]","[5, 3, 4, 0, 2, 1, 1, 5]"
"at((7, 0),_u0). at((1, 1),_u1). at((3, 7),_u2). at((4, 2),_u3). at((1, 4),_u4). at((2, 4),_u5). at((6, 5),_u6). at((6, 6),_u7). at((6, 4),_u8). at((5, 3),_u9).",sat.,"[20178, 30037, 27131, 29794, 28193, 32828, 28199, 32831, 29814, 27138]","[1, 0, 2, 4, 3, 5, 3, 5, 4, 2]"
"at((6, 0),_u0). at((7, 6),_u1). at((3, 3),_u2). at((0, 2),_u3). at((4, 7),_u4). at((2, 6),_u5). at((5, 5),_u6).",sat.,"[29818, 28204, 27150, 32840, 20194, 30044, 27162]","[4, 3, 2, 5, 1, 0, 2]"
"at((5, 5),_u0). at((2, 6),_u1). at((5, 0),_u2). at((6, 7),_u3). at((4, 2),_u4). at((7, 1),_u5). at((0, 4),_u6).",sat.,"[30051, 29820, 32870, 20195, 28224, 27165, 27171]","[0, 4, 5, 1, 3, 2, 2]"
"at((2, 2),_u0). at((3, 7),_u1). at((5, 0),_u2). at((6, 6),_u3). at((0, 1),_u4). at((4, 6),_u5). at((4, 7),_u6).",sat.,"[27178, 32875, 20212, 30058, 28252, 29827, 28256]","[2, 5, 1, 0, 3, 4, 3]"
"at((3, 6),_u0). at((7, 4),_u1). at((1, 0),_u2). at((5, 1),_u3). at((4, 4),_u4). at((2, 7),_u5). at((7, 0),_u6). at((6, 4),_u7). at((0, 3),_u8). at((6, 7),_u9).",sat.,"[27181, 29854, 30071, 20231, 28263, 32902, 28264, 29864, 27186, 30080]","[2, 4, 0, 1, 3, 5, 3, 4, 2, 0]"
"at((4, 5),_u0). at((1, 7),_u1). at((0, 2),_u2). at((6, 1),_u3). at((5, 6),_u4). at((7, 4),_u5). at((2, 4),_u6).",sat.,"[27188, 28265, 30087, 20232, 29866, 32915, 30088]","[2, 3, 0, 1, 4, 5, 0]"
"at((3, 0),_u0). at((4, 3),_u1). at((6, 6),_u2). at((1, 0),_u3). at((1, 3),_u4). at((2, 5),_u5). at((7, 1),_u6). at((5, 0),_u7). at((1, 7),_u8).",sat.,"[28276, 29879, 20237, 30097, 32923, 27189, 27192, 28299, 30101]","[3, 4, 1, 0, 5, 2, 2, 3, 0]"
"at((7, 5),_u0). at((6, 2),_u1). at((2, 5),_u2). at((1, 1),_u3). at((0, 7),_u4). at((4, 3),_u5). at((3, 0),_u6). at((5, 6),_u7). at((0, 5),_u8).",sat.,"[30119, 28303, 32943, 20263, 29884, 27215, 27223, 20274, 28316]","[0, 3, 5, 1, 4, 2, 2, 1, 3]"
"at((0, 5),_u0). at((4, 3),_u1). at((2, 7),_u2). at((6, 6),_u3). at((7, 4),_u4). at((0, 2),_u5). at((5, 0),_u6). at((0, 3),_u7). at((3, 3),_u8). at((3, 1),_u9).",sat.,"[30123, 28343, 29885, 27229, 20275, 32954, 27232, 32961, 29898, 30127]","[0, 3, 4, 2, 1, 5, 2, 5, 4, 0]"
"at((4, 7),_u0). at((5, 1),_u1). at((0, 7),_u2). at((1, 3),_u3). at((7, 5),_u4). at((7, 0),_u5). at((3, 4),_u6). at((2, 2),_u7). at((3, 7),_u8). at((0, 5),_u9). at((0, 0),_u10).",sat.,"[28344, 20279, 29910, 27233, 30141, 32987, 30149, 27239, 28359, 32992, 29914]","[3, 1, 4, 2, 0, 5, 0, 2, 3, 5, 4]"
"at((5, 2),_u0). at((4, 7),_u1). at((1, 0),_u2). at((7, 5),_u3). at((2, 3),_u4). at((6, 1),_u5). at((0, 6),_u6). at((3, 4),_u7). at((4, 5),_u8). at((7, 3),_u9). at((7, 7),_u10).",sat.,"[32996, 30156, 20281, 28371, 29922, 27252, 20298, 27258, 33001, 30160, 29929]","[5, 0, 1, 3, 4, 2, 1, 2, 5, 0, 4]"
"at((3, 4),_u0). at((0, 2),_u1). at((6, 6),_u2). at((2, 7),_u3). at((7, 3),_u4). at((4, 1),_u5). at((5, 0),_u6). at((7, 1),_u7). at((1, 5),_u8). at((7, 6),_u9).",sat.,"[27264, 30163, 28374, 20302, 33013, 29941, 27311, 30170, 20319, 28380]","[2, 0, 3, 1, 5, 4, 2, 0, 1, 3]"
"at((6, 4),_u0). at((3, 3),_u1). at((5, 0),_u2). at((4, 7),_u3). at((2, 5),_u4). at((0, 2),_u5). at((7, 1),_u6).",sat.,"[29942, 20322, 28391, 30187, 33033, 27331, 28392]","[4, 1, 3, 0, 5, 2, 3]"
"at((1, 0),_u0). at((3, 3),_u1). at((0, 3),_u2). at((7, 2),_u3). at((6, 4),_u4). at((4, 1),_u5). at((6, 6),_u6). at((0, 4),_u7). at((6, 7),_u8).",sat.,"[27347, 33044, 29946, 20327, 28406, 30196, 33046, 29960, 28409]","[2, 5, 4, 1, 3, 0, 5, 4, 3]"
"at((4, 2),_u0). at((7, 2),_u1). at((3, 0),_u2). at((1, 6),_u3). at((5, 5),_u4). at((6, 3),_u5). at((0, 4),_u6). at((3, 5),_u7). at((5, 0),_u8). at((4, 5),_u9). at((4, 7),_u10).",sat.,"[28418, 29992, 30207, 20332, 33053, 27356, 27367, 28431, 30212, 30005, 33071]","[3, 4, 0, 1, 5, 2, 2, 3, 0, 4, 5]"
"at((3, 5),_u0). at((4, 1),_u1). at((6, 0),_u2). at((1, 2),_u3). at((5, 4),_u4). at((7, 3),_u5). at((0, 3),_u6).",sat.,"[20340, 33077, 27374, 30006, 30220, 28441, 30016]","[1, 5, 2, 4, 0, 3, 4]"
"at((2, 3),_u0). at((0, 5),_u1). at((2, 0),_u2). at((7, 1),_u3). at((3, 6),_u4). at((6, 7),_u5). at((2, 4),_u6). at((2, 1),_u7). at((4, 1),_u8). at((7, 3),_u9).",sat.,"[30039, 27376, 28444, 30222, 20348, 33081, 28458, 30052, 30223, 33121]","[4, 2, 3, 0, 1, 5, 3, 4, 0, 5]"
"at((2, 2),_u0). at((3, 5),_u1). at((6, 6),_u2). at((1, 4),_u3). at((0, 6),_u4). at((0, 1),_u5). at((4, 0),_u6). at((7, 7),_u7). at((6, 3),_u8). at((0, 0),_u9).",sat.,"[27384, 20361, 30059, 30240, 28472, 33137, 30246, 27385, 28476, 33138]","[2, 1, 4, 0, 3, 5, 0, 2, 3, 5]"
"at((2, 5),_u0). at((1, 2),_u1). at((4, 3),_u2). at((5, 7),_u3). at((2, 6),_u4). at((6, 1),_u5). at((7, 6),_u6). at((1, 5),_u7). at((4, 0),_u8). at((0, 4),_u9). at((2, 0),_u10).",sat.,"[33200, 28485, 30255, 20365, 30066, 27393, 30275, 30079, 33206, 27413, 28499]","[5, 3, 0, 1, 4, 2, 0, 4, 5, 2, 3]"
"at((0, 4),_u0). at((6, 0),_u1). at((2, 1),_u2). at((0, 7),_u3). at((5, 2),_u4). at((3, 6),_u5). at((7, 6),_u6).",sat.,"[30293, 20373, 27426, 30108, 33216, 28515, 30113]","[0, 1, 2, 4, 5, 3, 4]"
"at((0, 7),_u0). at((6, 7),_u1). at((4, 6),_u2). at((2, 1),_u3). at((2, 7),_u4). at((5, 0),_u5). at((1, 4),_u6). at((6, 5),_u7). at((7, 2),_u8). at((3, 1),_u9). at((6, 3),_u10).",sat.,"[30300, 28527, 20384, 30121, 33220, 27432, 30320, 33221, 27434, 28528, 30134]","[0, 3, 1, 4, 5, 2, 0, 5, 2, 3, 4]"
"at((0, 3),_u0). at((1, 7),_u1). at((4, 0),_u2). at((5, 6),_u3). at((5, 0),_u4). at((4, 4),_u5). at((7, 5),_u6). at((6, 0),_u7). at((3, 4),_u8).",sat.,"[20393, 27444, 28536, 30331, 30151, 33222, 20394, 28561, 30164]","[1, 2, 3, 0, 4, 5, 1, 3, 4]"
"at((6, 4),_u0). at((0, 0),_u1). at((4, 5),_u2). at((0, 3),_u3). at((1, 3),_u4). at((5, 1),_u5). at((7, 6),_u6). at((1, 7),_u7).",sat.,"[27451, 28571, 30340, 33235, 30167, 20409, 20427, 33245]","[2, 3, 0, 5, 4, 1, 1, 5]"
"at((1, 5),_u0). at((5, 4),_u1). at((4, 2),_u2). at((6, 0),_u3). at((1, 3),_u4). at((0, 1),_u5). at((4, 7),_u6). at((4, 4),_u7). at((2, 5),_u8). at((7, 5),_u9).",sat.,"[30169, 28580, 30352, 27456, 33247, 20438, 30174, 28613, 33260, 30363]","[4, 3, 0, 2, 5, 1, 4, 3, 5, 0]"
"at((5, 4),_u0). at((7, 0),_u1). at((7, 7),_u2). at((2, 3),_u3). at((7, 1),_u4). at((0, 6),_u5). at((3, 5),_u6). at((4, 7),_u7).",sat.,"[20443, 28626, 30180, 30370, 33267, 27458, 27464, 30373]","[1, 3, 4, 0, 5, 2, 2, 0]"
"at((6, 6),_u0). at((1, 3),_u1). at((5, 2),_u2). at((1, 0),_u3). at((0, 7),_u4). at((4, 5),_u5). at((7, 4),_u6). at((3, 1),_u7). at((1, 5),_u8). at((3, 5),_u9).",sat.,"[20456, 30186, 30382, 33288, 27470, 28633, 27472, 30384, 33294, 30195]","[1, 4, 0, 5, 2, 3, 2, 0, 5, 4]"
"at((4, 7),_u0). at((2, 1),_u1). at((3, 3),_u2). at((6, 1),_u3). at((7, 4),_u4). at((0, 2),_u5). at((2, 5),_u6). at((6, 4),_u7). at((5, 0),_u8).",sat.,"[27475, 28653, 30388, 33303, 30198, 20459, 33321, 30215, 27490]","[2, 3, 0, 5, 4, 1, 5, 4, 2]"
"at((2, 2),_u0). at((7, 2),_u1). at((4, 5),_u2). at((6, 0),_u3). at((1, 7),_u4). at((7, 6),_u5). at((1, 2),_u6). at((0, 2),_u7).",sat.,"[30231, 30391, 27503, 20461, 28668, 33324, 30234, 33340]","[4, 0, 2, 1, 3, 5, 4, 5]"
"at((4, 5),_u0). at((4, 2),_u1). at((1, 4),_u2). at((7, 0),_u3). at((0, 5),_u4). at((5, 7),_u5). at((2, 1),_u6).",sat.,"[28693, 33349, 27520, 30409, 30243, 20465, 27525]","[3, 5, 2, 0, 4, 1, 2]"
"at((0, 4),_u0). at((3, 2),_u1). at((1, 7),_u2). at((7, 3),_u3). at((2, 4),_u4). at((6, 6),_u5). at((4, 5),_u6). at((3, 0),_u7). at((5, 1),_u8). at((0, 2),_u9). at((7, 0),_u10). at((2, 2),_u11). at((0, 3),_u12).",sat.,"[33352, 28707, 20474, 30253, 30413, 27535, 20475, 30424, 27537, 30266, 28709, 33365, 33376]","[5, 3, 1, 4, 0, 2, 1, 0, 2, 4, 3, 5, 5]"
"at((1, 3),_u0). at((4, 1),_u1). at((5, 4),_u2). at((6, 6),_u3). at((7, 6),_u4). at((2, 7),_u5). at((6, 2),_u6). at((3, 2),_u7). at((0, 5),_u8).",sat.,"[20506, 27548, 30425, 28716, 30269, 33404, 28734, 33409, 27551]","[1, 2, 0, 3, 4, 5, 3, 5, 2]"
"at((0, 2),_u0). at((7, 4),_u1). at((3, 6),_u2). at((7, 1),_u3). at((6, 7),_u4). at((5, 3),_u5). at((0, 5),_u6). at((2, 0),_u7).",sat.,"[33420, 30434, 20536, 30272, 28735, 27571, 30438, 27587]","[5, 0, 1, 4, 3, 2, 0, 2]"
"at((0, 4),_u0). at((7, 6),_u1). at((2, 3),_u2). at((1, 1),_u3). at((5, 7),_u4). at((4, 6),_u5). at((3, 6),_u6). at((6, 2),_u7). at((3, 0),_u8).",sat.,"[28752, 30439, 33437, 20556, 27598, 30276, 28757, 20563, 30455]","[3, 0, 5, 1, 2, 4, 3, 1, 0]"
"at((4, 2),_u0). at((1, 4),_u1). at((3, 7),_u2). at((7, 0),_u3). at((4, 0),_u4). at((4, 5),_u5). at((7, 5),_u6). at((6, 2),_u7). at((6, 5),_u8). at((2, 6),_u9). at((0, 0),_u10).",sat.,"[30283, 20589, 27600, 30473, 33448, 28759, 33475, 30480, 28760, 27614, 30287]","[4, 1, 2, 0, 5, 3, 5, 0, 3, 2, 4]"
"at((7, 0),_u0). at((1, 0),_u1). at((2, 3),_u2). at((0, 6),_u3). at((4, 7),_u4). at((3, 5),_u5). at((0, 4),_u6).",sat.,"[30298, 30484, 33494, 28773, 20593, 27618, 28778]","[4, 0, 5, 3, 1, 2, 3]"
"at((5, 5),_u0). at((3, 2),_u1). at((1, 7),_u2). at((6, 1),_u3). at((2, 6),_u4). at((6, 3),_u5). at((4, 0),_u6).",sat.,"[20604, 27622, 33495, 30496, 30311, 28796, 27641]","[1, 2, 5, 0, 4, 3, 2]"
"at((5, 5),_u0). at((7, 1),_u1). at((2, 0),_u2). at((1, 5),_u3). at((4, 2),_u4). at((4, 7),_u5). at((1, 6),_u6). at((1, 4),_u7). at((0, 3),_u8).",sat.,"[28803, 20611, 27643, 33502, 30316, 30547, 28820, 33511, 27652]","[3, 1, 2, 5, 4, 0, 3, 5, 2]"
"at((5, 0),_u0). at((4, 4),_u1). at((3, 7),_u2). at((7, 2),_u3). at((0, 0),_u4). at((2, 5),_u5). at((1, 3),_u6). at((5, 1),_u7). at((6, 6),_u8). at((4, 1),_u9).",sat.,"[30321, 30548, 28825, 27660, 33528, 20627, 20643, 28826, 33537, 30326]","[4, 0, 3, 2, 5, 1, 1, 3, 5, 4]"
"at((3, 7),_u0). at((4, 2),_u1). at((5, 5),_u2). at((6, 7),_u3). at((7, 0),_u4). at((1, 2),_u5). at((6, 2),_u6). at((2, 3),_u7). at((4, 7),_u8).",sat.,"[33553, 28841, 27664, 30555, 20654, 30327, 28858, 27672, 33555]","[5, 3, 2, 0, 1, 4, 3, 2, 5]"
"at((2, 3),_u0). at((3, 0),_u1). at((5, 3),_u2). at((0, 0),_u3). at((4, 6),_u4). at((1, 5),_u5). at((0, 7),_u6). at((0, 3),_u7). at((7, 1),_u8). at((6, 2),_u9). at((3, 3),_u10).",sat.,"[28861, 33562, 30361, 30565, 20659, 27673, 28881, 30578, 30367, 27680, 33573]","[3, 5, 4, 0, 1, 2, 3, 0, 4, 2, 5]"
"at((5, 0),_u0). at((6, 2),_u1). at((1, 7),_u2). at((4, 6),_u3). at((2, 4),_u4). at((7, 5),_u5). at((2, 2),_u6). at((0, 4),_u7). at((3, 3),_u8). at((0, 7),_u9). at((5, 4),_u10).",sat.,"[28900, 30585, 33575, 27696, 30422, 20672, 30447, 30586, 27700, 28913, 33598]","[3, 0, 5, 2, 4, 1, 4, 0, 2, 3, 5]"
"at((1, 2),_u0). at((3, 5),_u1). at((4, 2),_u2). at((5, 0),_u3). at((3, 7),_u4). at((7, 3),_u5). at((2, 2),_u6). at((0, 1),_u7).",sat.,"[30458, 28916, 30605, 20674, 33602, 27719, 33603, 27721]","[4, 3, 0, 1, 5, 2, 5, 2]"
"at((2, 2),_u0). at((4, 7),_u1). at((7, 3),_u2). at((3, 4),_u3). at((1, 5),_u4). at((7, 6),_u5). at((5, 2),_u6). at((0, 0),_u7).",sat.,"[30618, 20678, 33605, 27736, 28936, 30463, 30624, 30464]","[0, 1, 5, 2, 3, 4, 0, 4]"
"at((4, 7),_u0). at((5, 1),_u1). at((1, 2),_u2). at((7, 6),_u3). at((6, 3),_u4). at((4, 6),_u5). at((2, 0),_u6). at((3, 4),_u7). at((0, 5),_u8). at((1, 7),_u9). at((7, 0),_u10). at((1, 0),_u11).",sat.,"[30472, 20686, 33617, 30625, 27739, 28953, 33622, 27752, 20691, 28955, 30651, 30506]","[4, 1, 5, 0, 2, 3, 5, 2, 1, 3, 0, 4]"
"at((4, 4),_u0). at((6, 4),_u1). at((2, 7),_u2). at((5, 2),_u3). at((0, 5),_u4). at((6, 0),_u5). at((7, 6),_u6). at((4, 0),_u7). at((1, 1),_u8). at((4, 7),_u9). at((3, 3),_u10).",sat.,"[33632, 28957, 30529, 20699, 27753, 30653, 20706, 33674, 30536, 28983, 27754]","[5, 3, 4, 1, 2, 0, 1, 5, 4, 3, 2]"
"at((6, 6),_u0). at((0, 3),_u1). at((1, 7),_u2). at((4, 0),_u3). at((3, 1),_u4). at((0, 1),_u5). at((5, 3),_u6). at((3, 2),_u7). at((7, 1),_u8). at((2, 4),_u9). at((3, 7),_u10).",sat.,"[20746, 30665, 30542, 27761, 33690, 28995, 30668, 33700, 30552, 20749, 29013]","[1, 0, 4, 2, 5, 3, 0, 5, 4, 1, 3]"
"at((5, 6),_u0). at((7, 0),_u1). at((4, 6),_u2). at((0, 3),_u3). at((3, 2),_u4). at((6, 4),_u5). at((0, 1),_u6). at((1, 7),_u7). at((0, 5),_u8).",sat.,"[33713, 20755, 30554, 29014, 30678, 27768, 30573, 29023, 30699]","[5, 1, 4, 3, 0, 2, 4, 3, 0]"
"at((3, 7),_u0). at((0, 2),_u1). at((5, 4),_u2). at((2, 4),_u3). at((6, 0),_u4). at((7, 5),_u5). at((6, 1),_u6).",sat.,"[33733, 27770, 29042, 30700, 30588, 20760, 30590]","[5, 2, 3, 0, 4, 1, 4]"
"at((6, 7),_u0). at((6, 4),_u1). at((0, 7),_u2). at((4, 4),_u3). at((5, 0),_u4). at((1, 5),_u5). at((2, 1),_u6). at((4, 7),_u7). at((0, 6),_u8).",sat.,"[30593, 29045, 33734, 30706, 20772, 27781, 20787, 29061, 30602]","[4, 3, 5, 0, 1, 2, 1, 3, 4]"
"at((3, 4),_u0). at((7, 3),_u1). at((1, 1),_u2). at((2, 6),_u3). at((5, 7),_u4). at((6, 0),_u5). at((2, 2),_u6). at((1, 6),_u7).",sat.,"[33748, 20798, 30613, 29073, 30707, 27787, 33749, 30637]","[5, 1, 4, 3, 0, 2, 5, 4]"
"at((2, 3),_u0). at((4, 3),_u1). at((3, 0),_u2). at((5, 5),_u3). at((7, 6),_u4). at((1, 3),_u5). at((2, 6),_u6). at((7, 4),_u7). at((2, 7),_u8). at((7, 1),_u9).",sat.,"[30658, 33767, 27791, 20802, 30709, 29089, 30666, 30734, 29094, 33773]","[4, 5, 2, 1, 0, 3, 4, 0, 3, 5]"
"at((1, 6),_u0). at((7, 1),_u1). at((4, 0),_u2). at((6, 5),_u3). at((7, 2),_u4). at((0, 4),_u5). at((2, 1),_u6). at((3, 3),_u7). at((2, 0),_u8). at((5, 7),_u9). at((0, 3),_u10).",sat.,"[20803, 29097, 30748, 27797, 30682, 33808, 33811, 30751, 29104, 27810, 30683]","[1, 3, 0, 2, 4, 5, 5, 0, 3, 2, 4]"
"at((5, 6),_u0). at((3, 5),_u1). at((4, 2),_u2). at((1, 0),_u3). at((0, 5),_u4). at((6, 3),_u5). at((7, 7),_u6). at((3, 0),_u7). at((6, 1),_u8).",sat.,"[27834, 29121, 20810, 30787, 30691, 33815, 20817, 33825, 30790]","[2, 3, 1, 0, 4, 5, 1, 5, 0]"
"at((6, 2),_u0). at((2, 3),_u1). at((7, 5),_u2). at((3, 7),_u3). at((6, 0),_u4). at((4, 6),_u5). at((5, 4),_u6). at((0, 0),_u7). at((6, 7),_u8). at((0, 3),_u9). at((1, 1),_u10). at((2, 2),_u11). at((0, 7),_u12).",sat.,"[30800, 33858, 20824, 30702, 29146, 27844, 20828, 30708, 30807, 29153, 27852, 33866, 30725]","[0, 5, 1, 4, 3, 2, 1, 4, 0, 3, 2, 5, 4]"
